<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.04	13:05:00	23725.35	23736.35	23725.35	23735.35	111	0	50
2025.08.04	13:10:00	23735.35	23740.35	23716.35	23719.35	123	0	50
2025.08.04	13:15:00	23718.35	23724.35	23701.35	23706.35	99	0	50
2025.08.04	13:20:00	23706.35	23715.35	23703.35	23713.35	107	0	50
2025.08.04	13:25:00	23713.35	23721.35	23711.35	23718.35	108	0	50
2025.08.04	13:30:00	23718.35	23740.35	23718.35	23738.35	129	0	50
2025.08.04	13:35:00	23737.35	23743.35	23708.35	23713.35	149	0	50
2025.08.04	13:40:00	23713.35	23737.35	23709.35	23728.35	120	0	50
2025.08.04	13:45:00	23728.35	23731.35	23720.35	23728.35	99	0	50
2025.08.04	13:50:00	23728.35	23736.35	23718.35	23720.35	78	0	50
2025.08.04	13:55:00	23720.35	23727.35	23717.35	23725.35	104	0	50
2025.08.04	14:00:00	23725.35	23725.35	23698.35	23707.35	194	0	50
2025.08.04	14:05:00	23707.35	23707.35	23685.35	23697.35	142	0	50
2025.08.04	14:10:00	23697.35	23707.35	23690.35	23706.35	141	0	50
2025.08.04	14:15:00	23706.35	23723.35	23706.35	23722.35	100	0	50
2025.08.04	14:20:00	23722.35	23730.35	23718.35	23723.35	104	0	50
2025.08.04	14:25:00	23723.35	23732.35	23722.35	23727.35	108	0	50
2025.08.04	14:30:00	23726.35	23734.35	23720.35	23732.35	135	0	50
2025.08.04	14:35:00	23733.35	23734.35	23718.35	23720.35	103	0	50
2025.08.04	14:40:00	23720.35	23728.35	23719.35	23725.35	77	0	50
2025.08.04	14:45:00	23725.35	23742.35	23724.35	23737.35	95	0	50
2025.08.04	14:50:00	23737.35	23748.35	23735.35	23740.35	95	0	50
2025.08.04	14:55:00	23744.35	23754.35	23731.35	23750.35	124	0	50
2025.08.04	15:00:00	23751.35	23769.35	23747.15	23753.35	168	0	50
2025.08.04	15:05:00	23754.35	23767.35	23750.35	23766.35	127	0	50
2025.08.04	15:10:00	23765.35	23769.35	23760.35	23764.35	113	0	50
2025.08.04	15:15:00	23764.35	23769.35	23747.35	23754.35	145	0	50
2025.08.04	15:20:00	23754.35	23759.35	23749.35	23758.35	112	0	50
2025.08.04	15:25:00	23758.35	23767.35	23758.35	23759.35	114	0	50
2025.08.04	15:30:00	23759.35	23759.35	23741.35	23752.35	141	0	50
2025.08.04	15:35:00	23752.35	23769.35	23751.35	23762.35	105	0	50
2025.08.04	15:40:00	23760.35	23777.35	23760.35	23766.35	122	0	50
2025.08.04	15:45:00	23765.35	23791.35	23761.35	23778.35	139	0	50
2025.08.04	15:50:00	23779.35	23784.35	23770.35	23775.35	125	0	50
2025.08.04	15:55:00	23776.35	23782.35	23773.35	23777.35	101	0	50
2025.08.04	16:00:00	23777.35	23778.35	23761.35	23766.35	132	0	50
2025.08.04	16:05:00	23767.35	23771.35	23757.35	23770.35	115	0	50
2025.08.04	16:10:00	23770.35	23772.35	23756.35	23758.35	86	0	50
2025.08.04	16:15:00	23760.35	23775.35	23758.35	23769.35	106	0	50
2025.08.04	16:20:00	23771.35	23771.35	23754.35	23765.35	93	0	50
2025.08.04	16:25:00	23765.35	23772.35	23755.35	23758.35	145	0	50
2025.08.04	16:30:00	23764.35	23766.35	23722.35	23733.35	347	0	50
2025.08.04	16:35:00	23734.35	23755.35	23727.35	23743.35	274	0	50
2025.08.04	16:40:00	23744.35	23755.35	23728.35	23750.35	194	0	50
2025.08.04	16:45:00	23749.35	23765.35	23739.35	23747.35	200	0	50
2025.08.04	16:50:00	23747.35	23748.35	23724.35	23740.35	213	0	50
2025.08.04	16:55:00	23740.35	23745.35	23728.35	23743.35	172	0	50
2025.08.04	17:00:00	23743.35	23752.35	23726.35	23729.35	204	0	50
2025.08.04	17:05:00	23728.35	23735.35	23707.35	23707.35	206	0	50
2025.08.04	17:10:00	23706.35	23709.35	23689.35	23707.35	202	0	50
2025.08.04	17:15:00	23707.35	23733.35	23707.35	23732.35	199	0	50
2025.08.04	17:20:00	23732.35	23741.35	23728.35	23736.35	163	0	50
2025.08.04	17:25:00	23735.35	23746.35	23727.35	23738.35	145	0	50
2025.08.04	17:30:00	23738.35	23763.35	23738.35	23761.35	180	0	50
2025.08.04	17:35:00	23761.35	23774.35	23756.35	23771.35	158	0	50
2025.08.04	17:40:00	23771.35	23773.35	23746.35	23749.35	159	0	50
2025.08.04	17:45:00	23749.35	23756.35	23742.35	23749.35	141	0	50
2025.08.04	17:50:00	23749.35	23749.35	23718.35	23722.35	257	0	50
2025.08.04	17:55:00	23722.35	23731.35	23718.35	23724.35	192	0	50
2025.08.04	18:00:00	23722.35	23735.35	23720.35	23728.35	178	0	50
2025.08.04	18:05:00	23728.35	23746.35	23727.35	23746.35	145	0	50
2025.08.04	18:10:00	23747.35	23759.35	23743.35	23751.35	135	0	50
2025.08.04	18:15:00	23752.35	23756.35	23741.35	23748.35	160	0	50
2025.08.04	18:20:00	23748.35	23748.35	23726.35	23736.35	173	0	50
2025.08.04	18:25:00	23736.35	23762.35	23736.35	23755.35	198	0	50
2025.08.04	18:30:00	23754.35	23762.35	23741.35	23761.35	237	0	50
2025.08.04	18:35:00	23761.35	23765.35	23753.35	23760.35	190	0	50
2025.08.04	18:40:00	23760.35	23762.35	23738.35	23749.35	153	0	50
2025.08.04	18:45:00	23749.35	23756.35	23744.35	23754.35	144	0	50
2025.08.04	18:50:00	23753.35	23755.35	23746.35	23755.35	121	0	50
2025.08.04	18:55:00	23755.35	23765.35	23755.35	23762.35	120	0	50
2025.08.04	19:00:00	23763.35	23769.35	23758.35	23766.35	165	0	50
2025.08.04	19:05:00	23766.35	23771.35	23765.35	23768.35	125	0	50
2025.08.04	19:10:00	23769.35	23772.35	23763.35	23769.35	100	0	50
2025.08.04	19:15:00	23769.35	23773.35	23767.35	23772.35	76	0	50
2025.08.04	19:20:00	23771.35	23771.35	23762.35	23762.35	82	0	50
2025.08.04	19:25:00	23762.35	23763.35	23756.35	23756.35	81	0	50
2025.08.04	19:30:00	23756.35	23762.35	23756.35	23760.35	112	0	50
2025.08.04	19:35:00	23761.35	23761.35	23753.35	23757.35	87	0	50
2025.08.04	19:40:00	23757.35	23757.35	23750.35	23753.35	89	0	50
2025.08.04	19:45:00	23753.35	23767.35	23753.35	23763.35	46	0	50
2025.08.04	19:50:00	23763.35	23768.35	23761.35	23768.35	42	0	50
2025.08.04	19:55:00	23768.35	23768.35	23761.35	23763.35	126	0	50
2025.08.04	20:00:00	23762.35	23770.35	23762.35	23769.35	63	0	50
2025.08.04	20:05:00	23769.35	23773.35	23766.35	23769.35	76	0	50
2025.08.04	20:10:00	23770.35	23778.35	23769.35	23777.35	51	0	50
2025.08.04	20:15:00	23777.35	23777.35	23774.35	23776.35	39	0	50
2025.08.04	20:20:00	23775.35	23775.35	23768.35	23772.35	68	0	50
2025.08.04	20:25:00	23772.35	23775.35	23768.35	23774.35	73	0	50
2025.08.04	20:30:00	23775.35	23781.35	23774.35	23779.35	46	0	50
2025.08.04	20:35:00	23779.35	23780.35	23776.35	23778.35	34	0	50
2025.08.04	20:40:00	23778.35	23779.35	23768.35	23771.35	49	0	50
2025.08.04	20:45:00	23771.35	23774.35	23760.35	23766.35	86	0	50
2025.08.04	20:50:00	23766.35	23768.35	23764.35	23765.35	48	0	50
2025.08.04	20:55:00	23765.35	23766.35	23763.35	23765.35	53	0	50
2025.08.04	21:00:00	23765.35	23771.35	23761.55	23770.35	75	0	50
2025.08.04	21:05:00	23770.35	23773.35	23763.35	23763.35	51	0	50
2025.08.04	21:10:00	23763.35	23767.35	23758.35	23758.35	48	0	50
2025.08.04	21:15:00	23758.35	23765.35	23758.35	23765.35	30	0	50
2025.08.04	21:20:00	23765.35	23771.35	23765.35	23767.35	33	0	50
2025.08.04	21:25:00	23767.35	23770.35	23767.35	23769.35	31	0	50
2025.08.04	21:30:00	23769.35	23776.35	23767.35	23776.35	40	0	50
2025.08.04	21:35:00	23775.35	23779.35	23772.35	23774.35	53	0	50
2025.08.04	21:40:00	23774.35	23775.35	23770.35	23770.35	61	0	50
2025.08.04	21:45:00	23770.35	23773.35	23770.35	23771.35	39	0	50
2025.08.04	21:50:00	23771.35	23773.35	23768.35	23770.35	55	0	50
2025.08.04	21:55:00	23770.35	23771.35	23767.35	23770.35	38	0	50
2025.08.04	22:00:00	23770.35	23775.35	23769.35	23772.35	59	0	50
2025.08.04	22:05:00	23772.35	23774.35	23770.35	23772.35	49	0	50
2025.08.04	22:10:00	23771.35	23775.35	23770.35	23774.35	67	0	50
2025.08.04	22:15:00	23775.35	23787.35	23774.35	23783.35	71	0	50
2025.08.04	22:20:00	23783.35	23789.35	23783.35	23788.35	70	0	50
2025.08.04	22:25:00	23788.35	23788.35	23780.35	23780.35	65	0	50
2025.08.04	22:30:00	23780.35	23784.35	23775.35	23779.35	67	0	50
2025.08.04	22:35:00	23778.35	23783.35	23776.35	23780.35	136	0	50
2025.08.04	22:40:00	23780.35	23786.35	23780.35	23781.35	63	0	50
2025.08.04	22:45:00	23781.35	23788.35	23779.35	23787.35	100	0	50
2025.08.04	22:50:00	23784.35	23804.35	23784.35	23801.35	139	0	50
2025.08.04	22:55:00	23802.35	23811.35	23795.35	23807.60	157	0	50
2025.08.04	23:00:00	23806.60	23814.76	23800.76	23807.76	249	0	300
2025.08.04	23:05:00	23812.76	23831.70	23812.70	23825.70	270	0	780
2025.08.04	23:10:00	23824.70	23826.70	23820.70	23825.70	138	0	780
2025.08.04	23:15:00	23825.70	23829.70	23825.70	23825.70	83	0	780
2025.08.04	23:20:00	23826.70	23829.70	23824.70	23828.70	57	0	780
2025.08.04	23:25:00	23827.70	23828.70	23825.70	23826.70	54	0	780
2025.08.04	23:30:00	23825.70	23833.70	23825.70	23831.70	61	0	780
2025.08.04	23:35:00	23832.70	23839.86	23830.70	23836.85	66	0	780
2025.08.04	23:40:00	23836.85	23837.85	23834.85	23836.85	21	0	780
2025.08.04	23:45:00	23835.85	23838.85	23834.85	23838.85	28	0	780
2025.08.04	23:50:00	23837.85	23838.85	23831.85	23836.85	52	0	780
2025.08.04	23:55:00	23836.85	23840.85	23835.70	23835.70	73	0	780
2025.08.05	03:15:00	23815.02	23815.02	23797.02	23798.02	140	0	180
2025.08.05	03:20:00	23797.02	23806.02	23791.02	23806.02	65	0	180
2025.08.05	03:25:00	23807.02	23812.62	23804.62	23808.62	55	0	180
2025.08.05	03:30:00	23811.22	23813.82	23807.02	23812.22	38	0	180
2025.08.05	03:35:00	23811.22	23825.52	23811.22	23825.52	42	0	180
2025.08.05	03:40:00	23826.52	23843.02	23826.52	23838.02	37	0	180
2025.08.05	03:45:00	23839.02	23854.02	23837.62	23844.62	80	0	180
2025.08.05	03:50:00	23843.62	23844.02	23817.62	23828.62	124	0	180
2025.08.05	03:55:00	23826.62	23835.02	23824.22	23832.62	48	0	180
2025.08.05	04:00:00	23832.22	23840.62	23830.62	23831.22	90	0	180
2025.08.05	04:05:00	23831.62	23846.52	23829.62	23845.22	71	0	180
2025.08.05	04:10:00	23841.02	23842.52	23816.52	23825.22	55	0	260
2025.08.05	04:15:00	23823.22	23823.22	23805.02	23815.52	77	0	180
2025.08.05	04:20:00	23815.22	23816.22	23809.62	23811.52	61	0	180
2025.08.05	04:25:00	23813.22	23814.62	23804.62	23811.62	58	0	180
2025.08.05	04:30:00	23812.62	23814.62	23806.02	23813.02	66	0	180
2025.08.05	04:35:00	23811.62	23821.22	23807.62	23820.22	97	0	180
2025.08.05	04:40:00	23821.22	23827.22	23819.22	23827.22	58	0	260
2025.08.05	04:45:00	23826.22	23827.22	23819.02	23820.02	64	0	180
2025.08.05	04:50:00	23822.52	23824.52	23821.02	23822.02	33	0	340
2025.08.05	04:55:00	23823.52	23823.52	23803.62	23806.02	59	0	180
2025.08.05	05:00:00	23805.02	23816.02	23803.22	23812.02	56	0	180
2025.08.05	05:05:00	23811.02	23817.02	23807.62	23812.22	47	0	180
2025.08.05	05:10:00	23813.62	23817.22	23810.02	23814.52	12	0	260
2025.08.05	05:15:00	23812.02	23813.02	23795.62	23795.62	54	0	180
2025.08.05	05:20:00	23797.02	23809.62	23795.02	23808.62	68	0	180
2025.08.05	05:25:00	23809.62	23809.62	23804.52	23804.52	11	0	260
2025.08.05	05:30:00	23802.02	23808.22	23799.62	23808.22	33	0	180
2025.08.05	05:35:00	23808.52	23811.22	23806.52	23806.52	13	0	340
2025.08.05	05:40:00	23806.52	23807.52	23802.02	23804.02	13	0	480
2025.08.05	05:45:00	23804.02	23813.22	23800.62	23811.62	30	0	260
2025.08.05	05:50:00	23812.02	23815.02	23804.22	23806.62	51	0	180
2025.08.05	05:55:00	23805.22	23809.62	23804.22	23808.62	25	0	180
2025.08.05	06:00:00	23809.52	23811.62	23803.22	23804.22	53	0	180
2025.08.05	06:05:00	23804.22	23812.22	23799.62	23812.22	25	0	260
2025.08.05	06:10:00	23812.22	23816.62	23806.62	23814.22	36	0	180
2025.08.05	06:15:00	23814.62	23821.02	23813.02	23817.62	26	0	180
2025.08.05	06:20:00	23818.62	23819.02	23811.02	23812.62	34	0	180
2025.08.05	06:25:00	23813.02	23817.62	23808.22	23813.62	48	0	180
2025.08.05	06:30:00	23815.22	23820.02	23814.22	23817.62	50	0	180
2025.08.05	06:35:00	23819.62	23825.62	23819.02	23821.22	30	0	180
2025.08.05	06:40:00	23822.22	23823.62	23819.22	23821.62	21	0	260
2025.08.05	06:45:00	23821.62	23824.02	23816.02	23817.02	30	0	180
2025.08.05	06:50:00	23815.22	23818.02	23811.62	23811.62	31	0	180
2025.08.05	06:55:00	23812.02	23812.02	23802.22	23804.02	30	0	180
2025.08.05	07:00:00	23802.62	23817.02	23802.62	23815.62	38	0	180
2025.08.05	07:05:00	23816.02	23817.02	23805.62	23805.62	39	0	180
2025.08.05	07:10:00	23804.62	23811.22	23802.62	23804.62	24	0	180
2025.08.05	07:15:00	23804.62	23807.02	23802.22	23807.02	13	0	180
2025.08.05	07:20:00	23807.62	23813.62	23802.62	23811.62	24	0	180
2025.08.05	07:25:00	23812.62	23818.02	23811.22	23818.02	28	0	180
2025.08.05	07:30:00	23817.62	23819.02	23812.02	23818.62	61	0	180
2025.08.05	07:35:00	23817.02	23830.62	23817.02	23829.62	47	0	180
2025.08.05	07:40:00	23828.62	23831.62	23826.02	23827.02	21	0	180
2025.08.05	07:45:00	23827.02	23829.62	23826.02	23829.02	19	0	180
2025.08.05	07:50:00	23828.02	23833.02	23828.02	23833.02	17	0	180
2025.08.05	07:55:00	23834.02	23837.52	23826.62	23833.02	69	0	180
2025.08.05	08:00:00	23834.02	23836.52	23828.02	23832.02	66	0	180
2025.08.05	08:05:00	23833.22	23836.02	23827.02	23827.02	54	0	180
2025.08.05	08:10:00	23825.52	23829.02	23824.02	23827.02	44	0	180
2025.08.05	08:15:00	23827.02	23829.02	23816.22	23828.02	54	0	180
2025.08.05	08:20:00	23826.62	23842.02	23825.62	23839.02	54	0	180
2025.08.05	08:25:00	23840.62	23862.02	23840.62	23860.62	40	0	180
2025.08.05	08:30:00	23861.42	23873.42	23856.02	23867.52	97	0	180
2025.08.05	08:35:00	23866.02	23871.02	23855.02	23871.02	68	0	180
2025.08.05	08:40:00	23870.02	23882.02	23865.02	23882.02	80	0	180
2025.08.05	08:45:00	23888.02	23890.52	23867.02	23872.02	57	0	180
2025.08.05	08:50:00	23873.02	23874.02	23864.02	23866.62	49	0	180
2025.08.05	08:55:00	23866.22	23867.62	23856.62	23865.02	31	0	180
2025.08.05	09:00:00	23865.62	23870.02	23843.87	23847.67	197	0	50
2025.08.05	09:05:00	23846.67	23862.67	23846.67	23854.67	141	0	50
2025.08.05	09:10:00	23855.67	23862.67	23854.67	23857.67	82	0	50
2025.08.05	09:15:00	23856.67	23864.67	23849.67	23861.67	64	0	50
2025.08.05	09:20:00	23862.67	23862.67	23851.67	23858.67	93	0	50
2025.08.05	09:25:00	23859.67	23881.67	23858.67	23881.67	129	0	50
2025.08.05	09:30:00	23882.67	23903.67	23878.67	23900.67	175	0	50
2025.08.05	09:35:00	23899.67	23911.67	23896.67	23897.67	119	0	50
2025.08.05	09:40:00	23896.67	23906.62	23893.67	23906.62	93	0	50
2025.08.05	09:45:00	23905.67	23910.67	23897.67	23906.67	134	0	50
2025.08.05	09:50:00	23905.67	23910.67	23898.67	23898.67	121	0	50
2025.08.05	09:55:00	23897.67	23921.67	23897.67	23910.67	193	0	50
2025.08.05	10:00:00	23906.67	23935.67	23885.67	23934.67	852	0	50
2025.08.05	10:05:00	23935.67	23940.67	23912.67	23921.67	608	0	50
2025.08.05	10:10:00	23920.67	23921.67	23881.87	23896.67	397	0	50
2025.08.05	10:15:00	23899.52	23926.67	23898.67	23920.67	485	0	50
2025.08.05	10:20:00	23921.67	23922.67	23903.67	23916.67	279	0	50
2025.08.05	10:25:00	23914.67	23917.67	23892.67	23904.67	260	0	50
2025.08.05	10:30:00	23905.67	23911.67	23877.67	23880.67	269	0	50
2025.08.05	10:35:00	23882.67	23891.67	23858.87	23865.67	308	0	50
2025.08.05	10:40:00	23864.67	23872.67	23852.67	23868.67	311	0	50
2025.08.05	10:45:00	23867.67	23873.67	23843.67	23848.67	269	0	50
2025.08.05	10:50:00	23846.62	23848.67	23822.87	23832.67	327	0	50
2025.08.05	10:55:00	23840.67	23849.67	23827.67	23844.67	310	0	50
2025.08.05	11:00:00	23845.67	23854.67	23834.67	23849.67	394	0	50
2025.08.05	11:05:00	23850.67	23857.67	23813.87	23822.67	401	0	50
2025.08.05	11:10:00	23820.67	23837.67	23814.67	23830.67	278	0	50
2025.08.05	11:15:00	23829.67	23851.67	23829.67	23850.67	277	0	50
2025.08.05	11:20:00	23849.67	23859.47	23843.67	23849.67	202	0	50
2025.08.05	11:25:00	23850.67	23875.67	23850.67	23862.67	201	0	50
2025.08.05	11:30:00	23861.67	23868.47	23842.67	23850.67	218	0	50
2025.08.05	11:35:00	23851.67	23851.67	23835.67	23846.67	221	0	50
2025.08.05	11:40:00	23847.67	23863.67	23846.67	23854.67	176	0	50
2025.08.05	11:45:00	23855.67	23874.67	23847.67	23866.67	210	0	50
2025.08.05	11:50:00	23867.67	23880.67	23862.67	23875.67	187	0	50
2025.08.05	11:55:00	23874.67	23880.67	23859.67	23864.67	200	0	50
2025.08.05	12:00:00	23865.67	23869.67	23849.67	23866.67	273	0	50
2025.08.05	12:05:00	23867.67	23876.67	23864.67	23866.67	218	0	50
2025.08.05	12:10:00	23865.67	23865.67	23845.67	23850.67	185	0	50
2025.08.05	12:15:00	23851.67	23860.67	23832.67	23839.67	171	0	50
2025.08.05	12:20:00	23840.67	23854.67	23826.67	23854.67	208	0	50
2025.08.05	12:25:00	23855.67	23877.67	23854.67	23871.67	122	0	50
2025.08.05	12:30:00	23872.67	23880.67	23863.67	23872.67	159	0	50
2025.08.05	12:35:00	23873.67	23889.67	23868.67	23886.67	190	0	50
2025.08.05	12:40:00	23887.67	23902.67	23886.67	23901.67	143	0	50
2025.08.05	12:45:00	23900.67	23909.67	23898.67	23899.67	124	0	50
2025.08.05	12:50:00	23898.67	23904.67	23897.67	23901.67	125	0	50
2025.08.05	12:55:00	23900.67	23910.67	23893.67	23906.67	129	0	50
2025.08.05	13:00:00	23905.67	23919.47	23905.67	23911.67	155	0	50
2025.08.05	13:05:00	23913.67	23932.67	23913.67	23925.67	189	0	50
2025.08.05	13:10:00	23926.67	23935.67	23922.67	23935.67	125	0	50
2025.08.05	13:15:00	23933.67	23935.67	23927.67	23929.67	151	0	50
2025.08.05	13:20:00	23930.67	23936.67	23923.67	23924.67	155	0	50
2025.08.05	13:25:00	23923.67	23938.67	23918.67	23934.67	181	0	50
2025.08.05	13:30:00	23935.67	23950.67	23931.67	23934.67	172	0	50
2025.08.05	13:35:00	23935.67	23949.67	23929.67	23943.67	176	0	50
2025.08.05	13:40:00	23944.67	23946.67	23931.67	23936.67	146	0	50
2025.08.05	13:45:00	23937.67	23959.67	23936.67	23952.67	120	0	50
2025.08.05	13:50:00	23953.67	23957.67	23946.67	23947.67	127	0	50
2025.08.05	13:55:00	23948.67	23954.67	23944.67	23946.47	128	0	50
2025.08.05	14:00:00	23945.47	23950.67	23927.67	23936.67	205	0	50
2025.08.05	14:05:00	23934.67	23942.67	23929.67	23931.67	141	0	50
2025.08.05	14:10:00	23932.67	23944.67	23930.67	23934.67	142	0	50
2025.08.05	14:15:00	23935.67	23946.67	23931.67	23945.67	124	0	50
2025.08.05	14:20:00	23946.67	23948.67	23934.67	23935.67	198	0	50
2025.08.05	14:25:00	23936.67	23954.67	23935.67	23952.67	140	0	50
2025.08.05	14:30:00	23953.67	23953.67	23932.67	23944.67	204	0	50
2025.08.05	14:35:00	23946.67	23955.67	23941.67	23953.67	161	0	50
2025.08.05	14:40:00	23954.67	23966.67	23953.67	23955.67	125	0	50
2025.08.05	14:45:00	23956.67	23959.67	23941.67	23955.67	159	0	50
2025.08.05	14:50:00	23956.67	23973.67	23947.67	23973.67	120	0	50
2025.08.05	14:55:00	23972.67	23978.67	23968.67	23973.67	123	0	50
2025.08.05	15:00:00	23975.67	23975.67	23959.67	23965.67	184	0	50
2025.08.05	15:05:00	23966.67	23967.67	23957.67	23963.67	146	0	50
2025.08.05	15:10:00	23962.67	23986.47	23959.67	23976.67	244	0	50
2025.08.05	15:15:00	23977.67	23988.67	23898.87	23928.62	578	0	50
2025.08.05	15:20:00	23928.67	23956.67	23911.67	23951.67	641	0	50
2025.08.05	15:25:00	23950.67	23961.47	23947.67	23948.67	226	0	50
2025.08.05	15:30:00	23949.67	23962.67	23940.67	23960.67	277	0	50
2025.08.05	15:35:00	23961.67	23977.67	23960.67	23970.67	218	0	50
2025.08.05	15:40:00	23971.67	23982.67	23970.67	23978.67	175	0	50
2025.08.05	15:45:00	23977.67	23980.67	23963.67	23974.67	222	0	50
2025.08.05	15:50:00	23975.67	23980.67	23960.67	23961.67	173	0	50
2025.08.05	15:55:00	23960.67	23968.67	23954.67	23956.67	150	0	50
2025.08.05	16:00:00	23955.67	23961.67	23939.67	23940.67	246	0	50
2025.08.05	16:05:00	23939.67	23950.67	23929.67	23945.67	224	0	50
2025.08.05	16:10:00	23944.67	23955.67	23938.67	23940.67	165	0	50
2025.08.05	16:15:00	23941.67	23951.67	23934.67	23949.67	155	0	50
2025.08.05	16:20:00	23948.67	23958.67	23943.67	23952.67	162	0	50
2025.08.05	16:25:00	23953.67	23963.67	23952.67	23959.67	246	0	50
2025.08.05	16:30:00	23958.67	23959.67	23934.67	23951.67	495	0	50
2025.08.05	16:35:00	23952.67	23971.67	23950.67	23953.67	376	0	50
2025.08.05	16:40:00	23954.67	23960.67	23927.67	23928.67	256	0	50
2025.08.05	16:45:00	23927.67	23958.67	23924.02	23944.67	282	0	50
2025.08.05	16:50:00	23943.67	23955.67	23934.67	23952.67	265	0	50
2025.08.05	16:55:00	23953.67	23953.67	23930.67	23938.02	205	0	50
2025.08.05	17:00:00	23929.92	23929.92	23884.87	23920.67	780	0	50
2025.08.05	17:05:00	23919.67	23922.67	23886.67	23896.67	616	0	50
2025.08.05	17:10:00	23897.67	23911.67	23874.67	23879.67	466	0	50
2025.08.05	17:15:00	23880.67	23891.67	23868.67	23888.67	448	0	50
2025.08.05	17:20:00	23887.67	23888.67	23868.67	23868.67	442	0	50
2025.08.05	17:25:00	23870.67	23886.67	23868.37	23886.67	439	0	50
2025.08.05	17:30:00	23885.67	23895.67	23866.67	23870.67	359	0	50
2025.08.05	17:35:00	23868.67	23878.67	23865.67	23875.67	394	0	50
2025.08.05	17:40:00	23874.67	23888.67	23817.67	23827.67	485	0	50
2025.08.05	17:45:00	23828.67	23832.67	23787.87	23791.67	745	0	50
2025.08.05	17:50:00	23792.67	23821.67	23791.67	23799.67	636	0	50
2025.08.05	17:55:00	23798.67	23837.67	23797.67	23830.67	515	0	50
2025.08.05	18:00:00	23829.67	23833.67	23808.67	23821.67	546	0	50
2025.08.05	18:05:00	23822.67	23844.67	23821.67	23837.67	372	0	50
2025.08.05	18:10:00	23838.67	23866.67	23830.67	23857.67	489	0	50
2025.08.05	18:15:00	23858.67	23866.67	23851.67	23856.67	394	0	50
2025.08.05	18:20:00	23855.67	23867.67	23849.67	23859.67	403	0	50
2025.08.05	18:25:00	23858.67	23867.67	23848.67	23866.67	493	0	50
2025.08.05	18:30:00	23865.67	23882.67	23850.67	23856.67	379	0	50
2025.08.05	18:35:00	23855.67	23855.67	23831.67	23840.67	567	0	50
2025.08.05	18:40:00	23838.67	23848.67	23828.67	23835.67	458	0	50
2025.08.05	18:45:00	23834.67	23850.67	23825.67	23832.67	380	0	50
2025.08.05	18:50:00	23831.67	23837.67	23820.67	23830.67	419	0	50
2025.08.05	18:55:00	23831.67	23838.67	23826.67	23830.67	379	0	50
2025.08.05	19:00:00	23829.67	23837.67	23825.67	23835.67	355	0	50
2025.08.05	19:05:00	23836.67	23855.67	23835.67	23842.67	237	0	50
2025.08.05	19:10:00	23843.67	23853.67	23841.67	23844.67	201	0	50
2025.08.05	19:15:00	23845.67	23853.67	23844.67	23852.67	141	0	50
2025.08.05	19:20:00	23853.67	23861.67	23851.67	23854.67	166	0	50
2025.08.05	19:25:00	23855.67	23859.67	23854.67	23858.67	150	0	50
2025.08.05	19:30:00	23856.67	23878.67	23856.67	23870.67	407	0	50
2025.08.05	19:35:00	23869.67	23872.67	23861.67	23866.67	196	0	50
2025.08.05	19:40:00	23867.67	23867.67	23849.67	23857.67	249	0	50
2025.08.05	19:45:00	23856.67	23857.67	23841.67	23855.67	245	0	50
2025.08.05	19:50:00	23854.67	23874.67	23852.67	23873.67	141	0	50
2025.08.05	19:55:00	23874.67	23876.67	23867.67	23869.67	148	0	50
2025.08.05	20:00:00	23868.67	23873.67	23859.67	23866.67	186	0	50
2025.08.05	20:05:00	23865.67	23876.67	23862.67	23876.67	245	0	50
2025.08.05	20:10:00	23875.67	23881.67	23875.67	23878.67	104	0	50
2025.08.05	20:15:00	23879.67	23881.67	23868.67	23880.67	177	0	50
2025.08.05	20:20:00	23881.67	23882.67	23877.67	23882.67	192	0	50
